,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83
0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1,-0.747218030214,-0.559155488227,-0.0138235373916,-0.017333111785,0.0598951997496,-0.0452469114992,-0.833218986915,-0.469695547786,-0.497243588885,-0.715763237233,-0.428032299414,-0.0875597805425,-0.0832007396388,-0.776108685914,-0.230220715114,0.14114496666,-0.18544646172,-0.140975930664,-0.290391040235,-0.434265779555,-1.18139025838,-0.127120981536,0.168048790253,-0.309833516786,-0.0624368274436,-0.341182023302,-0.719428565902,-0.175258778144,-0.00545283507418,-0.0934466840684,-0.110665163719,-0.401939984232,-0.0194350142154,0.309220466994,0.156986454419,0.64412288433,0.366386033669,-0.0326502756484,0.223391588974,0.0335244864129,-0.0747894131842,-0.031428133978,-0.0744988751465,0.175323595288,0.207639250881,0.25868927391,0.27170304256,0.174961325646,0.0972470272335,0.362773652026,0.117150308197,-0.129662522482,0.580474598647,0.220239223923,0.454506516409,0.240100933972,-0.048307917395,-0.254399097959,-0.254324807915,0.321150698937,0.269497594312,-0.0960787792822,0.365154773634,0.0807061654132,0.304983784196,0.256434650337,0.105923781099,0.558998068411,0.230003230117,-0.297602404542,-0.267288448395,0.0734097939218,0.102594969707,-0.169850298726,0.354535703814,0.493122432904,0.0667755111688,-0.214825079886,-0.128540530048,0.298094142176,0.439458621276,-0.0824861199017,-0.0915259281252,-0.118006176918
2,-0.812622376829,-0.431239023876,-0.0574356679875,0.109476432314,0.108780393711,-0.0721521244395,-0.990752171897,-0.413716084706,-0.379067343195,-0.802017799724,-0.1851969576,0.0534632607223,0.21844823141,-0.793748360449,-0.401194251348,0.107932553175,-0.0539398297334,-0.116115237897,-0.273083555896,-0.530944158237,-1.32746748115,0.0366492262386,0.087608935997,0.169546072492,-0.0157815954763,-0.152914289497,-0.67696776642,-0.312887784221,-0.012670622211,-0.256380045064,-0.0389149941691,-0.392677679681,-0.00226948309465,0.288116345864,0.205492755211,0.577367936495,0.267973088985,0.00719268031867,0.171496170004,-0.0261999333235,0.13711670542,0.021958345505,-0.0680661734301,0.0190265822637,0.44718144485,0.222829566767,0.497731432043,0.15146041419,0.0191854861784,0.282630157157,0.184620154844,-0.0666350861986,0.500749301155,0.227322167749,0.482371978145,0.344225917177,0.175791765458,-0.192043149186,-0.20411731739,0.351768648628,0.447679607551,-0.120313112867,0.26707577303,0.110892598151,0.282100933809,0.418621889024,0.295044809904,0.494121831817,0.3308420513,-0.0601509480174,-0.130783237708,0.00585525858318,0.0338779731193,-0.188973619777,0.270640273845,0.463032965166,-0.153590537869,-0.126801252463,-0.13204833756,0.257531665659,0.628969327014,0.0369229901615,-0.0426878258103,-0.055751816444
3,-0.726825726591,-0.492404738491,-0.00260619300565,-0.0780438520393,0.117289006914,-0.0959631889037,-1.00063404195,-0.406992237412,-0.372229206609,-0.824201528424,-0.144657609747,-0.16929796269,0.139664729556,-0.776193988043,-0.306467309383,-0.186394053027,-0.137997576075,-0.112071391881,-0.245796239835,-0.521806619418,-1.17677999043,0.0675110096232,0.1333772369,-0.232610344863,0.00862765921262,-0.292577279022,-0.697698572598,-0.187918854286,-0.145567073533,-0.297053035473,-0.0366141097462,-0.375717096534,0.101477411262,0.241783844273,0.191799121439,0.668048848054,0.428107429949,-0.0272447031382,0.140418803518,0.101925247936,0.00237405949209,0.0444318334013,-0.0390075740091,0.0719985694478,0.298495169013,0.172894528868,0.38351566183,0.190543295157,0.0162671752292,0.811066243746,0.298408787161,-0.132827929149,0.575544940017,0.202998529321,0.537973856336,0.314615924645,0.0510080625023,-0.1585033458,-0.162275830071,0.31662532608,0.366688472788,-0.0772911945888,0.344295030477,0.17515381615,0.3422354812,0.376113257625,0.0826524842552,0.417195792587,0.332158551885,-0.203255803042,-0.230401246492,0.145828691122,0.126010563943,-0.144451809411,0.286164964071,0.342136955101,-0.0917580722936,-0.244711715107,-0.0776745230166,0.35401053175,0.547312150479,-0.0312362848684,-0.070799352355,-0.133277173144
4,-0.825171758614,-0.382817475153,-0.158576622347,-0.000861829599594,-0.0349343840292,-0.00103931308465,-0.908552672296,-0.545408355118,-0.341677828162,-0.689477126494,-0.155803664109,-0.136620859774,0.187079664299,-0.808131331018,-0.33819927392,0.0130889835854,-0.131947269317,-0.131438949002,-0.293718593995,-0.60966459899,-1.12292963259,0.00105575572457,-0.158127604819,-0.40670875199,-0.0923180894698,-0.232691960641,-0.842709217171,-0.362298642668,0.0114563453444,-0.231413686846,-0.129920505763,-0.327844643991,0.0160600376788,0.260651223363,0.21543510129,0.556293161884,0.405201909012,-0.0224908093397,0.139660604293,0.0344668035418,-0.077989596205,0.0147028202317,-0.0374080143112,0.158896084075,0.289060495343,0.294758167285,0.370441841743,0.335601991231,0.0633032668167,0.637841404416,0.230846873651,-0.156310109577,0.572691602862,0.216097052292,0.497891085321,0.394129732235,0.164406462338,-0.11767974581,-0.159789269274,0.304385756715,0.393663542033,-0.0282022617458,0.273051515382,0.175161589282,0.294591531027,0.265519719577,0.23832251167,0.481406147621,0.174152889994,-0.223938199281,-0.0903253485773,0.139510841143,0.199108753919,-0.236090777129,0.140197062141,0.166715872754,-0.0240477325042,-0.0836067849251,-0.0794118299539,0.318344307176,0.595533390915,0.159884004881,-0.0835749340933,0.0907287328044
5,-0.830729306247,-0.333190988556,-0.0925695877888,0.0620855108715,0.100966539856,0.0321479674863,-0.724047230034,-0.424550557634,-0.336665053868,-0.760816057073,-0.351780714151,-0.0750838312761,0.254900035858,-1.01394547963,-0.284948222268,-0.185258055822,-0.153611521184,-0.108479581547,-0.258141109362,-0.438635779518,-1.22992779601,0.0737051286316,0.0592957739349,-0.231387920021,-0.0362096538798,-0.25735620437,-0.692794460434,-0.137032811437,-0.0598305415913,-0.219025424901,-0.0800171679518,-0.459007938015,-0.018167562125,0.184431519186,0.285952241253,0.610258953734,0.299102015918,0.0681147866448,0.178721197588,0.0970930553252,0.0329374056873,0.0133600165332,-0.0748735424768,0.0512152812604,0.253774537841,0.318486477352,0.289820337277,0.153934968114,0.0533849841984,0.631279555499,0.177503684508,-0.0727943544059,0.654733723149,0.252162855639,0.479117519922,0.226795963058,0.175269546569,-0.246197959853,-0.118902230656,0.282192237933,0.363711555176,-0.119063372852,0.344022910674,0.246860114113,0.478016981486,0.24529709708,0.0372741278738,0.50186182023,0.202072301335,-0.189885166836,-0.277970020422,0.0996123117296,0.143071842534,-0.228564755323,0.210233709183,0.119161763464,-0.0101848183235,-0.102601482441,-0.0826664059242,0.4207223475,0.502367675878,-0.0950580951012,-0.0456164132983,-0.0902224009714
6,-0.665721458697,-0.342249846194,-0.0515740048295,0.0612897563843,0.168840891373,-0.0250903744146,-1.0071512215,-0.533914575751,-0.467510485976,-0.812350500513,-0.242033640674,-0.290202753239,0.0190085845878,-0.804338361583,-0.294343627131,-0.0543994126019,0.00341517437818,-0.0709708376032,-0.276388396008,-0.512763903686,-1.06385001459,0.0414949726533,0.0559401891225,-0.221800922502,0.05423590312,-0.299291263389,-0.728681196372,-0.181716151347,0.0834694157797,-0.283948600849,-0.0808462545338,-0.501822454521,0.0628406087374,0.254872818046,0.295048546052,0.542237470307,0.388620488841,-0.121427343787,0.07477129918,0.00899412560031,-0.0195924324717,0.00775279587673,-0.0766654569856,0.291454137777,0.424220856688,0.169935880597,0.284080729869,0.187771473913,-0.00931062451147,0.509189296807,0.311969681769,-0.171220515453,0.592832182634,0.189665917122,0.444084461315,0.219566311967,0.0699689916698,-0.245918615111,-0.0735617851559,0.344759870385,0.273993627232,-0.0135305485672,0.369422722969,0.101974415312,0.36785664334,0.327201675809,0.0891966465666,0.579129484229,0.253176235517,-0.317424046171,-0.234380287453,0.103704865761,0.170410302707,-0.113704017636,0.343064299188,0.300241462027,0.00274959561896,-0.204499058404,-0.10021690045,0.325995871905,0.55603974482,0.0197434580618,0.01329545125,-0.0395809998779
7,-0.508257136072,-0.419862661151,0.0416679104077,-0.119000799285,0.198564124693,-0.0366875757444,-0.843156861874,-0.68643108853,-0.438939680436,-0.660068684931,-0.126774824938,-0.322267668328,0.297071736852,-0.591454481175,-0.175851940245,0.155423189426,-0.101271770237,-0.0513612804763,-0.276906899359,-0.619414225555,-1.29771281756,0.210796141195,0.0972118283113,-0.275868794626,0.0453360428307,-0.283988529085,-0.644122726406,-0.222929100925,-0.0872632902985,-0.190835703231,-0.0392457062975,-0.531869118087,0.0652313654518,0.302618218148,0.19299836757,0.546725590619,0.412217764416,0.067172727354,0.189434538989,0.0800799057929,0.0524562708782,-0.113603877958,-0.0525036033136,0.191713650664,0.0676383539707,0.318418102493,0.316291869671,0.194003717998,0.00990510740497,0.341902579273,0.142861440177,-0.0842315431734,0.569188596642,0.180226971967,0.400282346818,0.370222980399,-0.00998641962367,-0.166196081524,-0.153339103509,0.443642741572,0.338108794178,-0.139287313311,0.270285609706,0.1210859375,0.472657067357,0.341671048682,-0.0125118246299,0.510554457458,0.028111359066,-0.231843814363,-0.109896811483,0.00930736395447,0.20967795339,-0.167051458467,0.20461418245,0.253129977116,-0.11577901916,-0.160831874136,-0.0303455873914,0.383333819067,0.471743831847,0.142751882799,0.0280556323731,0.0126836113341
8,-0.690434288626,-0.306287731772,-0.186974026962,-0.0909326943335,0.166125866294,-0.0391555415842,-0.859442884334,-0.399092746197,-0.377255870675,-0.871790710383,-0.198419856269,-0.0683411563823,0.141836758123,-0.684336407746,-0.25431394328,-0.0272329871757,-0.159644563641,-0.00804233999915,-0.194936994171,-0.648035006357,-1.0610377564,0.138163061611,-0.00523048100541,-0.0441072746691,-0.0814439891451,-0.226491421687,-0.776561169649,-0.292887433115,-0.0970018748869,-0.0546062305417,-0.0905009248249,-0.364924301234,0.0796349480149,0.281315931951,0.217463717679,0.707637625825,0.372347690354,0.00836436821543,0.237310818039,0.083649008226,0.0458204103023,0.0103880063995,-0.120857316529,0.202125592903,0.420528729551,0.151978928545,0.299531397177,0.223313928714,0.0652343649685,0.716401403536,0.124667860252,-0.20290372481,0.584878332967,0.319050157678,0.384602848571,0.267195337234,-0.0129889436697,-0.258552449487,-0.19790092638,0.371831720479,0.794310898801,-0.0609492669174,0.311314259377,0.0960418176184,0.427965179565,0.356090496666,0.249682049575,0.434130211475,0.108411491291,-0.253018826576,-0.221127229458,0.163879366968,0.0343268200619,-0.247982518722,0.305390265572,0.414914820071,-0.0665446346224,-0.187058028305,-0.107998476881,0.377175629861,0.625770121094,0.0420184320618,0.00441307205991,-0.121046766194
9,-0.917252377578,-0.511037702595,-0.0485142627707,0.132618149985,0.233331890913,0.0543409792778,-0.762384133829,-0.44184078902,-0.279320622838,-0.595714034049,-0.0796116201404,0.0256349675666,0.13066451295,-0.807620094344,-0.301323923238,-0.0554717193743,-0.0989306240003,-0.206925797121,-0.371056508506,-0.661567124047,-1.40698330547,0.239629016086,0.0679129473219,-0.341643005556,-0.123547462338,-0.125485117218,-0.756223565755,-0.347407217516,0.139445630913,-0.13124164126,0.0249660741194,-0.261461484408,0.0228139791532,0.235182667993,0.256763662986,0.587666946463,0.293881219491,0.0420748248956,0.154691393244,0.109909199259,0.00990872077445,0.103313544532,-0.109739501704,0.0333236130247,0.413952026381,0.191856029164,0.384834135814,0.177899263891,0.0701987915149,0.1268042289,0.168876006906,-0.176769785684,0.518999134552,0.186389287343,0.194858752705,0.435725782887,0.0597700100346,-0.224392806754,-0.342387025896,0.451395953422,0.0961342733034,0.0840667711128,0.247388885646,0.164432061239,0.432932770129,0.276380228767,0.11769442842,0.394025829429,0.205845505263,-0.261683722815,-0.295460474196,-0.0232663295455,0.332192418381,-0.254400547016,0.386773593018,0.4160739138,0.0243588595305,-0.287234397463,-0.0995737390154,0.28466124323,0.423807982643,-0.0139318266937,-0.0801878643522,-0.121846579538
